ale
1240297.27
1040219.56
1543455.76
897164.40
837992.16
803254.67
1341464.47
1118488.91
980924.30
1257293.78
1166023.24
1851031.56
1147597.26
1043684.79
1236003.56
1677080.50
949186.65
1237706.23
321375.29
706286.98
1386323.30
1087392.13
1031128.49
703920.95
2558020.07
1137414.92
1292355.89
314230.00
1013964.61
630044.16
894210.24
900346.95
554849.62
818960.91
889038.63
1231859.90
1140856.58
677387.18
903736.07
928662.41
745502.76
1446905.21
1502323.86
1205404.14
1232923.39
1151687.85
1470155.05
345598.52
892585.70
949580.99
1203920.02
1291188.94
502331.71
1439524.26
1010438.77
970251.78
935785.09
1664469.60
907036.20
765510.54
777599.08
759233.36
1247235.02
653845.21
844818.60
1437174.46
1194321.43
2023064.60
959378.02
732114.87
570789.95
1508340.48
1229054.49
1142687.50
1361004.72
1434846.78
1531133.56
612988.02
1443146.92
644302.98
1089145.00
991610.94
1124774.82
1732202.52
994569.01
668719.21
2175496.52
2049142.05
1319676.47
581983.57
597042.41
1968188.64
2158997.33
540307.65
925133.70
2123339.20
922183.62
2379084.57
1745093.83
1052504.62
1515244.22
342789.79
1588907.16
944494.00
1619033.94
1284628.11
436057.10
1523124.33
1479122.41
1679862.12
1358410.78
440627.53
1035465.46
1233247.38
1363167.10
876166.79
957434.72
2052497.19
1054385.07
1492455.69
1512206.39
1290711.20
617310.26
1272691.59
919564.37
593835.60
565139.84
1177679.07
807507.77
732912.29
1079208.02
1027552.56
1314283.59
2745981.51
1105073.65
1927640.89
985428.25
1075606.24
710681.06
1319379.60
1046024.21
913401.13
1349263.88
612958.22
1319666.15
906140.88
915935.51
1109913.62
1947438.84
912190.82
994455.27
2312120.77
1355586.13
445195.66
1230048.41
881377.74
1201706.78
354374.72
758742.15
1197163.78
759512.58
2665877.29
800811.17
1625367.29
547613.21
1742973.49
1586290.50
892847.57
1319543.44
924608.03
1057263.88
1557615.85
1915953.61
1257042.11
775143.18
1300917.97
2269089.52
1120620.96
2121630.20
767444.80
1155598.70
950004.14
1224035.56
1032764.06
811820.84
2054338.16
602951.94
1025593.76
1883598.83
723093.32
1353352.72
876840.43
1077720.63
850746.62
1279438.25
1640924.37
1356533.41
1169175.72
1121200.79
836103.59
1275236.37
2494156.79
1141864.59
2208965.16
885832.71
782998.62
566971.57
692987.03
658363.29
776047.48
1833409.91
1041549.99
1046607.38
1628861.66
1559177.04
693559.93
411651.50
449462.97
943052.93
1032384.25
1277861.09
1500645.38
954695.25
1040116.72
1322000.42
1826563.07
1216309.43
722379.69
1227647.41
804110.83
886722.91
676545.46
1196844.89
1620023.19
1185398.92
500416.79
1095981.84
1056095.11
1829506.60
1268385.73
883041.62
2661506.66
1013507.92
852979.69
547083.90
1999121.24
1219749.15
1057806.19
1373318.98
1265314.90
1558999.62
1064166.27
932386.33
965937.54
417748.33
1531057.46
806144.51
1079828.70
1115364.20
1419976.70
552089.00
2770300.68
275198.67
260092.27
850594.15
674268.40
1285863.69
1526152.58
1685353.63
768868.46
866625.14
526951.20
560388.62
865133.24
950443.09
1141078.81
901683.28
496462.52
492511.82
1511451.29
628790.92
665411.46
706575.05
1621878.70
901684.69
1130268.92
793230.32
955117.77
1899808.21
904639.52
1334328.69
2774209.93
1186010.89
1894508.78
1102784.29
950746.27
1799894.17
1664934.98
891072.02
1043078.42
809213.89
1911338.45
1606856.20
1568332.91
1129714.66
713585.07
1474038.36
1650024.04
1194956.74
1170910.59
1598834.17
1347985.15
1194196.48
1783463.66
1359925.27
1275857.82
1243408.76
709077.34
1459081.43
1022294.45
1002260.50
1368710.50
487121.81
423191.46
1752609.56
1115757.00
536117.05
1027036.40
1220913.58
937844.25
1302812.78
1405057.85
944634.24
1559656.34
799013.84
1447518.88
2134237.12
506483.80
316518.66
1071976.55
2998411.73
940729.25
1122753.74
1014053.54
868202.16
1977941.39
2028310.05
834062.68
1013112.23
1111462.00
1890504.01
1918203.92
2955105.28
1502218.26
1151115.54
1472061.84
988580.26
598573.31
782986.92
1776325.94
904617.39
1296586.97
808051.13
816364.02
1429281.36
924023.31
829407.48
937635.25
1283860.74
1087908.79
571211.84
301879.51
863619.88
1061886.63
1538683.25
1086170.45
693822.49
1188102.27
1152682.58
1157886.93
1607586.04
984102.19
527683.97
1393215.41
1101021.17
613480.79
1911669.17
1190164.22
1973545.39
1214201.19
1428510.25
1975745.01
1105431.70
376213.00
1205980.53
853424.12
1256511.45
861116.37
325967.95
760896.91
1039062.88
1696318.87
2925299.58
1253450.83
440809.05
2122051.09
2180976.00
1146083.19
851631.60
766257.04
1068559.34
643126.74
2025719.92
1888611.04
699208.60
721752.17
700084.54
833301.18
1214071.26
1048792.37
1152377.35
1373056.65
2274494.07
1103356.13
1446957.18
1487412.77
941701.56
1655787.87
1452013.55
257056.08
1262425.33
976931.38
2226510.96
678933.79
882854.53
930257.83
1451395.48
576615.64
1609557.11
2075202.53
608213.96
358188.64
1162939.22
1821958.59
1895260.13
1754805.78
948096.26
873842.19
777574.30
1738821.84
812971.66
1187263.18
1278374.42
1036217.10
610186.79
1168357.78
1889028.42
571834.69
1065952.83
2334562.84
1983585.47
1516144.97
1774373.00
1201086.48
1416125.94
1196883.69
2050609.44
871693.77
1230842.53
1463222.04
478098.87
803153.29
2490509.43
835921.76
1579297.37
1820504.26
1610370.47
1655556.57
1688717.87
1804686.50
764647.03
1027007.69
1974373.21
1732886.05
1612333.24
1205940.46
581993.95
728613.31
390700.23
1479182.32
1349300.25
1338818.71
1399639.52
941821.62
1345659.36
1075050.24
945717.05
1101608.04
1123221.74
1698091.38
1188385.65
1362074.38
1888344.05
1728384.48
465371.92
1316490.39
1648177.76
2712204.30
1426726.47
998219.27
875950.02
509522.48
2625629.07
2552473.59
1929910.45
1287038.37
1279891.55
1835222.18
1399822.90
848846.55
796822.95
1027170.90
2269922.05
1050850.56
2208845.30
1188373.54
1459145.29
810908.46
1184832.39
738209.57
986048.16
975326.37
1323843.27
1213204.74
1071834.00
924296.38
976797.38
1862905.97
880363.63
2005902.45
1247218.02
395968.37
2715191.21
1159225.41
1707012.74
1721769.09
1593600.00
1237513.83
2223421.26
1262917.61
623859.25
653304.38
1349723.14
605193.23
704862.47
1809494.66
1215653.90
2520344.15
1428358.55
1337400.13
1453057.50
754668.14
1537256.30
460803.44
1388295.75
1545827.18
739352.70
664353.25
723206.28
1139316.25
1171164.60
1652982.53
1287752.40
2412331.12
1190976.70
1065798.46
694902.02
1196490.57
569782.03
801900.86
753508.06
2120034.02
802125.99
848787.64
847094.01
3764170.91
465163.58
1566776.64
1446384.45
451926.56
1127226.68
556656.23
840551.60
1679324.21
1263722.97
1580639.57
1592769.00
1062276.57
1192964.98
866034.04
2080291.14
525278.48
1079146.35
730713.14
1045814.98
888329.08
2053842.31
1095109.94
533814.96
861245.46
1647410.62
818301.10
1463398.97
826928.96
840481.88
1782827.24
773860.42
1649731.35
678207.73
568780.08
762267.34
733596.00
916498.26
541604.57
1287042.27
995958.01
2720144.26
784292.38
1716251.55
770460.68
1082800.77
1158292.76
1954736.54
1673546.60
1739807.73
883032.48
1544067.55
1932348.61
1855626.33
886779.68
916520.61
1323916.13
1085802.14
863376.94
1506321.45
1033851.14
350397.52
1260467.76
826674.80
450224.96
2215689.72
1969083.48
1473785.63
1198699.71
270414.18
2176506.00
586416.69
638952.33
778167.49
1750081.40
2002630.60
2137490.06
1262137.53
1522889.29
983036.18
1986322.06
359333.70
1225894.34
450949.19
1863702.04
1382533.48
3579144.55
617082.04
792276.49
774039.03
1492702.86
526982.76
446608.08
472476.10
517846.82
1189334.75
705949.39
1589849.06
1515228.86
1251638.46
1465524.63
2364060.67
830825.41
1480996.52
843336.24
1467160.04
528482.14
922827.45
892948.85
965060.83
513156.37
2212216.51
714377.25
783341.20
1205253.18
2106450.34
1462595.39
1786526.39
727260.77
375007.93
1310265.80
458146.70
523736.49
767220.18
1531169.07
1073580.93
995146.80
857047.00
876119.71
1642231.90
1166290.14
1190511.95
1304926.56
1051177.28
949490.24
2178161.17
1143708.57
1782393.90
996509.05
943930.23
1481680.43
1890182.94
1217127.00
2729344.58
1380188.54
831500.37
1372125.63
1695486.32
2679498.51
790810.22
659671.71
634395.47
1559743.12
1089022.30
503601.05
1305865.54
1544417.50
1123475.81
1500192.99
1472689.19
982253.87
2007488.61
1093544.79
1754094.38
770495.32
2645510.42
716693.81
745800.84
1477881.49
885412.65
1355656.99
1125881.33
420986.31
817967.31
1583198.35
735576.23
937821.99
2448832.65
645243.79
457045.32
1171822.66
1089424.83
990004.51
923613.18
834232.57
1211604.37
1514262.01
768407.71
631882.21
2926988.00
691732.70
1719793.06
1971157.46
357225.85
2713946.88
787055.34
846743.91
1280948.17
1081538.87
1031599.44
1148445.41
1332840.68
1716026.62
846710.38
1221892.53
660511.44
1309284.03
870053.58
1122300.62
693106.44
1416077.20
1331128.17
1011660.47
1624494.05
1052585.26
829578.90
711294.55
1361148.37
1331458.84
1396346.13
1426850.07
1688137.87
427620.00
1779028.83
1209602.02
1545533.00
1338053.61
844653.07
1267737.85
401970.40
1202418.24
788760.36
1501580.17
1014196.71
789484.69
1186201.57
1113641.09
955899.23
863388.02
2353940.91
439522.21
942602.37
2483172.02
881146.27
2442908.43
758391.55
1648350.37
1098447.37
725395.71
647206.76
959106.07
1299873.41
503683.28
1982579.37
919091.41
1497472.66
1058012.58
932628.68
1384846.55
1174170.53
2100746.82
700951.85
899026.46
988635.28
405665.70
629379.07
886857.48
1672174.38
755080.11
1606368.97
1573195.10
1335147.61
2844840.22
604421.78
1317487.38
1346212.60
1341754.34
939213.96
1028959.49
736789.27
1216559.13
1400107.66
1062489.23
896276.48
1897678.64
1331332.80
1208792.21
1364014.37
1184510.41
1442505.25
2057500.51
1161277.77
685392.74
699919.42
2751448.73
2148378.54
297011.19
1469073.04
903277.86
1690324.79
673122.53
434306.35
1618044.80
1603311.78
2168437.88
1813987.59
1341184.79
1358292.31
554019.38
769637.51
893796.62
940065.97
1326219.87
1783564.81
1212401.37
1461035.57
3322755.53
1396187.88
1289028.24
951150.16
635939.52
1342006.20
1710076.21
1427369.35
1944294.88
1356722.05
1422044.97
1417175.74
1665092.84
770313.66
693240.25
1324585.80
1139228.11
1099151.80
829181.64
1424906.61
1546361.35
1305367.66
1681010.83
1211002.04
1105884.36
1097316.57
1115255.28
1675946.37
1637338.72
2143112.10
609212.76
1498725.22
2494733.15
1921246.89
885239.70
1438682.70
1313453.72
1930431.15
565485.42
739384.19
730003.16
1737027.06
934491.88
1310805.16
1406021.88
549311.05
1049562.35
1384678.65
808281.65
676661.20
1491457.11
2019320.88
2467623.79
793841.07
705781.33
581108.05
2986700.53
944207.78
1095585.73
814847.14
2059737.74
1752806.59
954365.69
1198883.02
1750454.22
1904106.27
1066134.12
1205587.49
1619721.89
1147679.16
1571783.21
1216481.37
1649265.05
866726.33
1124504.57
2201522.36
2234565.62
2329838.08
830478.50
1089990.22
1200962.94
1189149.14
1363336.13
997930.48
1488063.30
1266046.50
2361320.47
1356853.54
1142767.35
586870.09
952714.21
1556749.69
1177073.15
1852789.76
639327.92
1137922.13
2220538.96
962033.93
467101.10
869355.45
1779286.03
1308167.08
658876.12
1074327.15
823928.85
1586870.46
1392172.02
819673.88
2345479.90
828166.94
700669.00
997253.47
900929.67
661324.51
1742682.72
3559096.29
1777756.58
733129.58
1624819.89
2516887.82
1416088.61
2604800.69
1796772.76
1398439.18
1035628.60
745576.65
731969.76
803799.85
547539.66
597671.71
813166.77
781308.96
598155.38
1222599.67
1072865.01
1881025.77
639644.66
1804643.01
954522.65
563251.59
1877254.75
786659.60
2397395.57
2199775.24
1967812.43
976522.69
627560.05
1990825.35
998721.42
1964869.83
1160279.78
1301088.40
1104817.90
1319681.99
590179.73
1006581.60
791385.14
1194178.88
1747500.61
1180377.05
1245475.84
1135617.49
1211992.20
1226338.70
920474.13
1583183.63
1298199.57
859951.08
1158478.77
3144400.08
1113737.82
1355294.78
1659108.90
917472.56
817708.84
1130088.23
1773581.62
1448442.68
1179897.91
1715212.07
1216889.49
645346.90
839077.02
1127991.62
1279087.26
557519.87
1360147.78
1549313.61
1346067.25
2295697.26
1203299.35
744199.06
2011116.42
1907817.88
807375.12
747099.03
1129008.07
1998269.44
1035868.52
1290101.10
1081921.02
1013192.15
1325057.39
1625063.62
766572.00
1248248.10
629233.46
1469903.85
417247.15
1399380.27
806315.64
611568.87
791002.02
1217587.72
1798381.56
637729.66
815364.46
928938.63
1459165.99
1539898.30
1133007.50
1894726.95
1440628.05
1971776.49
1579986.91
473717.44
1277262.40
993670.94
908770.89
2029584.50
1539504.68
803776.94
1053712.39
1612003.23
1324349.53
1290783.32
1392133.36
1564257.27
698149.94
1566480.35
1512225.99
657167.23
1727391.22
985288.02
867346.60
1599670.53
692502.96
3019721.68
866508.14
294282.11
1402749.05
1829384.79
1269789.05
1239555.08
1513933.43
2439014.75
1383226.79
872987.55
1159396.17
1304342.52
2679581.89
1381723.16
1247487.72
1310664.57
873640.60
938657.24
697158.83
1423502.83
903445.67
1083270.68
1095829.84
1463850.04
927730.33
1549760.36
1423815.79
1583156.10
2456859.30
1038211.51
954405.97
491465.46
1500071.95
2002363.80
1227685.86
1056518.67
934376.60
855068.26
1733230.67
1068757.37
1931583.24
1833704.44
1222711.90
1316085.55
1320602.57
773086.19
1437898.27
947931.51
1424950.86
1199596.29
890473.24
2645633.40
1414114.50
2580478.07
984892.10
609508.89
2048143.60
1041652.27
1159784.87
1102182.02
293467.91
1604158.01
1120421.97
712318.95
622231.28
2727140.09
1319873.49
1039248.60
908597.74
827791.27
962033.45
506437.86
2757576.09
1127913.84
1250016.60
985705.93
2417347.68
768750.18
800631.69
1112241.45
1033921.17
994139.11
1586163.88
667810.36
586227.22
1333412.89
1255457.32
1408858.78
819851.86
512830.13
1240247.25
476637.90
462515.25
1314650.62
931003.95
2128816.86
1643281.93
1437531.21
1739264.53
2653812.77
1519219.23
1035806.25
1867113.28
739748.39
1122489.05
993966.05
2571738.85
1075900.60
1006291.79
528085.28
697474.64
946112.10
1846210.41
947082.61
1594682.99
451114.37
453088.82
1323715.83
1828843.84
285778.70
837053.87
1354611.82
715674.13
2235316.98
1215056.58
555923.84
715619.81
862545.69
748592.61
1360119.79
1221775.13
942832.64
550303.66
742018.39
1176074.75
1233628.92
1859927.62
1229996.93
2775240.48
725732.32
643196.28
636771.81
1098649.45
2107520.89
2209654.94
944709.43
1698525.02
568250.29
741155.43
1439200.46
1039264.88
1071324.30
1561131.25
828514.07
1809555.08
1474526.48
1027927.08
1192910.50
534145.16
2523042.74
1158542.93
1281279.50
671329.51
452835.76
1142697.36
1660777.01
1091617.76
1176358.51
1116329.76
3242344.34
1683242.23
2094217.54
1494218.17
1080461.23
1754467.52
847256.28
1670252.46
1234862.09
487155.94
713065.52
1999606.89
1491774.95
1014412.10
853610.29
1141903.55
1694179.62
1488403.18
1254727.02
820453.56
1597468.30
1780240.49
1339079.99
1733641.74
770156.31
1224820.78
1844047.24
781329.67
993736.20
1528543.82
1334891.42
281776.23
1353968.69
945412.06
1324641.92
1543116.52
1405278.56
1415485.17
1728414.27
862628.08
1001141.75
786005.87
999040.35
1277014.11
482143.02
1330442.93
643760.43
841541.22
590495.79
756029.16
1397902.40
984161.30
1660913.02
809421.16
1400372.34
1242196.73
225426.72
460878.29
1714265.38
1378317.13
1125218.26
1449524.83
865988.44
2747065.68
1394062.11
1085275.15
1149940.17
3436134.56
1776946.84
1751926.64
1542974.67
1583567.67
1256431.28
895125.09
1114023.49
1084848.31
2073273.86
1335519.65
1123377.81
1117847.66
1917539.45
2026367.29
798046.57
1270753.21
623891.19
1128111.89
1231009.43
1562194.14
430102.01
538068.47
1085893.95
328008.30
2065046.93
3141461.81
1636172.76
570337.69
2223452.60
967013.18
1481858.67
815767.15
2287634.56
1450042.64
2087273.96
734150.38
1423980.91
1596379.22
926754.85
1403389.53
1015461.64
999725.77
464304.39
892032.09
1387548.16
1510023.46
930509.97
1133019.83
2027386.30
248775.92
1117766.66
581511.83
1568315.45
2013935.73
629731.11
2291490.13
945243.02
1057944.04
1013891.38
488678.54
1505902.75
1556430.85
1724545.62
1683595.12
1476437.78
666549.05
1180678.63
1038696.25
635896.19
1139983.30
647413.09
479090.44
1632049.74
1483022.79
858322.60
1790755.80
1588702.27
1091797.84
1813799.58
294233.64
1513773.34
400179.41
932266.19
1094719.94
763819.18
1499960.40
1311016.55
1312762.46
920932.42
1870063.27
1081583.99
1158643.59
637155.25
1301330.89
2595868.20
741903.74
2470341.20
2068306.14
1083339.42
1006936.32
1141789.78
2966888.81
1046824.29
1450776.18
811915.81
1638199.08
1345520.87
941405.58
1422307.29
604757.22
2322714.15
770189.87
604231.77
1883739.83
775915.21
1167629.51
1137439.19
1105001.25
1199748.88
707341.10
824588.54
1322086.20
2240198.31
896753.19
3070157.64
689694.53
1698315.26
1785259.79
1689071.48
996702.32
411897.63
783491.62
1746461.99
949177.82
1532445.91
511793.28
1621520.88
1128780.00
1179617.84
1708857.25
1758983.57
1129043.76
1133530.33
1798779.49
448114.98
1317623.06
1074604.93
649614.94
1249762.51
1132876.35
1536910.33
709454.05
305968.65
872999.61
596315.86
976473.71
760708.27
1020565.83
539445.57
1214080.06
1231441.13
1131005.87
1687284.83
1591897.07
736901.62
505068.88
1409449.98
1385219.35
1165846.26
1223797.30
1005903.07
717091.26
1152994.17
1704538.73
1095007.85
1821877.47
753470.31
1818867.78
905998.21
1212559.43
1963987.61
2276708.73
523821.43
1479438.60
508508.72
320903.83
1368422.84
1712171.24
752175.83
1661559.01
1695177.14
1556846.46
1478819.98
679736.56
1260560.67
1383970.21
2068938.65
1478390.30
1988218.71
1153853.94
1399256.63
910446.04
383683.94
1268432.02
1082008.80
1678373.13
841515.61
744011.16
737057.85
1369368.04
1142267.80
2248784.20
1389474.70
1478080.32
1227358.88
1871773.03
1096803.37
1488744.30
1074467.33
1227946.84
972257.69
1320216.96
1165056.26
1384768.42
1466225.15
458649.72
1559754.87
604571.57
1234193.63
1288590.65
1343394.31
990213.43
684122.31
1324435.64
1058282.07
1257649.55
762356.08
983205.75
2187125.37
629678.35
1563866.51
1386872.59
942285.55
1017383.69
2368820.53
1233948.50
2079609.73
494577.99
973314.07
1475720.80
804708.76
1529504.85
1432151.30
932464.98
2760554.34
1538790.60
1223733.97
1571181.39
1690996.31
1598768.08
893545.73
1881533.28
374235.48
939123.22
1452670.28
1690626.88
495984.81
1565624.08
552251.90
798798.63
966990.94
1247928.80
999785.42
1200121.85
2709644.82
1139319.41
523455.68
361284.66
1369764.66
812867.10
1487057.41
1384327.13
1564086.68
433070.28
1029839.26
1065921.71
1232277.13
1099703.33
1175691.36
1302156.52
1412557.21
1415547.18
811903.94
1226899.19
1882658.68
949805.70
1832078.57
1199927.99
1224741.38
1844904.85
540942.48
825695.07
969778.87
528290.13
1597524.80
996301.24
290470.73
1839035.53
1612308.63
784433.97
696120.03
1120979.44
1457922.75
1668801.01
2118291.29
816357.44
821853.96
501442.56
1167959.55
544830.78
1515652.43
554068.71
1046745.23
1164272.71
779719.72
1687692.68
1515202.80
1228096.29
963011.54
2260663.22
655912.23
389769.08
1353922.06
1549392.96
1770702.53
1103981.25
762351.66
1021933.23
909652.97
2180394.88
552760.50
2257558.29
831513.90
2659875.63
1202363.84
1036503.47
835068.82
938402.05
816920.57
1123225.62
2836396.74
863857.08
2197238.60
1109647.81
885640.32
1323960.52
659002.83
1168362.10
1134176.05
1199589.89
1281815.39
424350.06
1934657.69
736096.63
1293895.70
1551081.39
1371553.39
728342.11
887233.43
1483380.06
1314753.51
1310354.27
1682702.55
1741599.54
1060294.26
1507807.40
1494143.75
2589169.97
809366.54
994997.92
673651.61
1460556.66
1255458.36
848474.57
1265141.84
652400.36
704562.50
1124952.35
1028274.83
997470.76
1032051.12
1173099.46
1298113.32
1500418.71
511521.95
391289.79
1354721.45
1417821.40
542805.99
874273.30
1028673.92
976921.81
703832.57
766045.78
598999.31
881765.28
801154.63
1563520.66
1086522.14
1785139.35
986831.29
1463992.41
1566600.16
1827592.72
1256154.72
1570687.32
811854.07
1370648.13
1091542.98
1318730.34
865218.29
878962.39
1467964.46
852094.80
1262646.62
934823.10
684374.21
499950.30
1596386.46
683572.09
1696856.13
770136.02
363040.42
818975.11
2082204.18
1510755.65
1499294.70
1188564.76
820769.89
639883.30
1740987.29
1685528.75
1398302.91
1569339.96
940888.98
2759419.93
643970.96
1351485.16
3312907.58
1489928.59
1121321.21
618628.19
1559214.21
1007185.47
1235438.06
975420.53
759217.51
1225864.47
1065773.37
1043004.28
2280878.10
1021088.55
761711.43
1789285.42
1551226.97
480756.24
1185064.97
811041.49
460530.59
1169675.35
1121420.28
570480.31
1947105.29
2017392.62
1235943.14
1226069.37
2464461.75
649491.14
812089.83
1508803.55
486237.40
1216149.76
887263.27
840435.14
780095.92
2146153.29
885486.95
536284.87
1087165.56
1162393.63
1064911.37
1663320.67
1587161.11
1352934.96
1874421.80
863708.55
1567084.64
2005214.18
1677575.33
1320173.47
791860.35
951020.55
840583.90
642172.57
1031437.75
1645752.76
1468631.72
916631.78
1183467.68
1001655.60
1740903.05
908733.58
553611.87
966039.29
1649626.91
856871.28
1044889.25
1820768.29
2492239.77
1196799.05
980342.02
987546.37
942935.78
923013.19
1384344.15
727334.25
1462333.47
1021835.86
930863.91
2259339.99
1233024.64
799253.69
1348828.87
1821388.22
2515094.22
671639.57
726925.88
1337636.08
1419066.88
1770972.89
934829.84
786046.88
1316333.85
805154.13
1257511.90
818373.08
618581.02
1295857.58
1897663.78
1055001.93
864416.97
1386500.01
1993635.96
1680618.68
991759.30
486807.78
455838.25
632522.32
1283858.09
795182.96
989784.43
1327951.32
357220.97
1773544.00
2173738.02
1396836.58
1215714.30
932134.83
1014197.91
1653371.66
832959.80
1492838.58
1221749.46
1168942.62
884277.63
1313502.81
678467.94
846629.87
1560001.33
568835.63
1358958.96
1964822.25
1384187.54
1335746.94
1410466.33
2177953.10
1036893.46
1174097.10
1614583.70
1738881.70
1275099.07
2913633.53
1144681.12
1242934.03
1779672.74
899209.45
977307.71
1247223.56
911737.28
1435568.38
1265204.65
870538.40
1412912.29
944034.05
1358381.84
1328136.94
1310453.03
1420842.89
1467690.32
774894.02
1092883.94
1166214.86
674144.54
1747389.45
1120243.85
1438702.96
914720.88
1563165.42
767695.78
398152.25
873593.13
1317091.21
1538112.66
1290997.92
914266.85
3104481.05
1547361.32
1851314.75
1425124.73
1241640.49
892085.86
1781424.03
1286083.05
2650723.59
808069.00
811021.16
1255468.49
1215811.11
899738.31
645243.68
1545908.95
785517.75
1408261.05
1058907.71
1000599.76
818488.34
749834.86
763419.26
971221.58
416111.21
513169.60
1257790.59
1712627.07
2263126.03
1337707.40
1120241.17
350152.03
1587094.13
1679361.45
233924.97
615966.35
1361024.02
1578164.22
1926632.65
1238915.54
831445.31
2061155.14
1314015.28
411173.35
899043.79
681821.26
2256180.29
2255288.30
991801.74
911057.32
1054512.24
1050017.61
1432454.98
1373621.06
553782.15
870376.21
631062.96
1236114.57
1558259.89
462558.39
1822685.59
483756.79
672701.35
1001465.18
1985075.22
858915.32
759592.32
706369.82
1202255.40
1990788.88
1465348.79
1458544.20
2173182.11
766094.50
661335.84
1278491.01
1519910.41
491131.70
1812573.43
1010331.49
1189703.16
1490483.78
864487.09
723549.18
1295949.99
1767959.94
678298.65
1536188.29
1580435.01
669825.93
780724.77
838583.88
1320094.92
931123.61
1051380.93
1629359.02
853730.28
545290.24
900975.75
1237720.04
3391643.81
1266233.31
669609.35
375234.87
755851.16
1266658.10
539870.21
992056.95
1379264.20
675277.03
1601240.55
1063291.10
1741753.14
868559.63
939633.70
1160923.22
1177160.15
1340049.15
865924.70
344246.71
1270539.22
1362723.79
943446.86
1408533.29
710680.05
384422.17
845054.72
1286016.52
1050003.90
966207.91
1694338.84
1404798.46
1564366.61
516128.16
1858601.30
994541.13
1147403.49
1159561.70
601553.81
1522697.32
1398700.34
908449.63
536367.22
1827992.60
747719.58
504879.56
824691.70
954239.80
866850.22
1307506.47
1112313.25
2228755.17
1771538.11
996137.77
1347110.66
872802.50
950223.09
1511714.49
467042.02
1184674.23
986079.75
1106728.54
1446548.40
849888.50
1457865.29
828013.70
400209.56
2259869.70
1163833.93
